"","P_BGI_L3_B1_D5_1","P_BGI_L3_B1_D5_2","P_BGI_L3_B1_D5_3","P_BGI_L3_B1_D6_1","P_BGI_L3_B1_D6_2","P_BGI_L3_B1_D6_3","P_BGI_L3_B1_F7_1","P_BGI_L3_B1_F7_2","P_BGI_L3_B1_F7_3","P_BGI_L3_B1_M8_1","P_BGI_L3_B1_M8_2","P_BGI_L3_B1_M8_3","R_BGI_L3_B1_D5_1","R_BGI_L3_B1_D5_2","R_BGI_L3_B1_D5_3","R_BGI_L3_B1_D6_1","R_BGI_L3_B1_D6_2","R_BGI_L3_B1_D6_3","R_BGI_L3_B1_F7_1","R_BGI_L3_B1_F7_2","R_BGI_L3_B1_F7_3","R_BGI_L3_B1_M8_1","R_BGI_L3_B1_M8_2","R_BGI_L3_B1_M8_3","R_BGI_L6_B1_D5_1","R_BGI_L6_B1_D5_2","R_BGI_L6_B1_D5_3","R_BGI_L6_B1_D6_1","R_BGI_L6_B1_D6_2","R_BGI_L6_B1_D6_3","R_BGI_L6_B1_F7_1","R_BGI_L6_B1_F7_2","R_BGI_L6_B1_F7_3","R_BGI_L6_B1_M8_1","R_BGI_L6_B1_M8_2","R_BGI_L6_B1_M8_3","R_BGI_L7_B1_D5_1","R_BGI_L7_B1_D5_2","R_BGI_L7_B1_D5_3","R_BGI_L7_B1_D6_1","R_BGI_L7_B1_D6_2","R_BGI_L7_B1_D6_3","R_BGI_L7_B1_F7_1","R_BGI_L7_B1_F7_2","R_BGI_L7_B1_F7_3","R_BGI_L7_B1_M8_1","R_BGI_L7_B1_M8_2","R_BGI_L7_B1_M8_3","P_ILM_L1_B1_D5_1","P_ILM_L1_B1_D5_2","P_ILM_L1_B1_D5_3","P_ILM_L1_B1_D6_1","P_ILM_L1_B1_D6_2","P_ILM_L1_B1_D6_3","P_ILM_L1_B1_F7_1","P_ILM_L1_B1_F7_2","P_ILM_L1_B1_F7_3","P_ILM_L1_B1_M8_1","P_ILM_L1_B1_M8_2","P_ILM_L1_B1_M8_3","P_ILM_L6_B1_D5_1","P_ILM_L6_B1_D5_2","P_ILM_L6_B1_D5_3","P_ILM_L6_B1_D6_1","P_ILM_L6_B1_D6_2","P_ILM_L6_B1_D6_3","P_ILM_L6_B1_F7_1","P_ILM_L6_B1_F7_2","P_ILM_L6_B1_F7_3","P_ILM_L6_B1_M8_1","P_ILM_L6_B1_M8_2","P_ILM_L6_B1_M8_3","P_ILM_L8_B1_D5_1","P_ILM_L8_B1_D5_2","P_ILM_L8_B1_D5_3","P_ILM_L8_B1_D6_1","P_ILM_L8_B1_D6_2","P_ILM_L8_B1_D6_3","P_ILM_L8_B1_F7_1","P_ILM_L8_B1_F7_2","P_ILM_L8_B1_F7_3","P_ILM_L8_B1_M8_1","P_ILM_L8_B1_M8_2","P_ILM_L8_B1_M8_3","R_ILM_L2_B1_D5_1","R_ILM_L2_B2_D5_1","R_ILM_L2_B1_D5_2","R_ILM_L2_B2_D5_2","R_ILM_L2_B1_D5_3","R_ILM_L2_B2_D5_3","R_ILM_L2_B1_D6_1","R_ILM_L2_B2_D6_1","R_ILM_L2_B1_D6_2","R_ILM_L2_B2_D6_2","R_ILM_L2_B1_D6_3","R_ILM_L2_B2_D6_3","R_ILM_L2_B1_F7_1","R_ILM_L2_B2_F7_1","R_ILM_L2_B1_F7_2","R_ILM_L2_B2_F7_2","R_ILM_L2_B1_F7_3","R_ILM_L2_B2_F7_3","R_ILM_L2_B1_M8_1","R_ILM_L2_B2_M8_1","R_ILM_L2_B1_M8_2","R_ILM_L2_B2_M8_2","R_ILM_L2_B1_M8_3","R_ILM_L2_B2_M8_3","R_ILM_L8_B1_D5_1","R_ILM_L8_B1_D5_2","R_ILM_L8_B1_D5_3","R_ILM_L8_B1_D6_1","R_ILM_L8_B1_D6_2","R_ILM_L8_B1_D6_3","R_ILM_L8_B1_F7_1","R_ILM_L8_B1_F7_2","R_ILM_L8_B1_F7_3","R_ILM_L8_B1_M8_1","R_ILM_L8_B1_M8_2","R_ILM_L8_B1_M8_3"
"ENSG00000116678",-0.672766666666667,-0.664266666666667,-0.769866666666667,0.126333333333333,-0.170166666666667,0.0438333333333333,-0.393666666666667,-0.392266666666667,-0.409366666666667,-1.17616666666667,-1.08086666666667,-1.31686666666667,-0.575666666666667,-0.582666666666667,-0.385366666666667,-0.0464666666666668,0.0859333333333332,-0.0394666666666668,-0.188666666666667,-0.214766666666667,-0.302666666666667,-1.00026666666667,-0.925366666666667,-1.00306666666667,-0.948833333333333,-0.643433333333333,-0.972633333333333,-0.0586333333333333,0.105266666666667,-0.0466333333333333,-0.202333333333333,-0.348233333333333,-0.749033333333333,-1.20203333333333,-1.16213333333333,-1.09993333333333,-0.531,-0.2484,-1.0286,-0.1293,-0.0716,0.2009,-0.0115000000000001,-0.0185000000000001,-0.0681,-0.4577,-0.5745,-0.7918,-0.575366666666667,-0.795766666666667,-0.616266666666667,0.0217333333333333,-0.107466666666667,0.0857333333333333,-0.246366666666667,-0.448666666666667,-0.367066666666667,-1.03696666666667,-1.09026666666667,-1.21766666666667,-0.980666666666667,-1.03686666666667,-0.862366666666667,0.0879333333333333,-0.141366666666667,0.0534333333333333,-0.293966666666667,-0.506966666666667,-0.456266666666667,-0.766166666666667,-1.17136666666667,-1.68006666666667,-0.637966666666667,-0.657966666666667,-0.740766666666667,-0.0016666666666667,0.129133333333333,-0.127466666666667,-0.397966666666667,-0.341366666666667,-0.248866666666667,-1.32226666666667,-1.24886666666667,-1.26796666666667,-0.870033333333333,-0.501333333333333,-0.489933333333333,-0.737833333333333,-0.611033333333333,-0.571933333333333,0.220366666666667,0.0159666666666667,-0.389833333333333,0.101466666666667,0.169466666666667,-0.117433333333333,-0.203233333333333,-0.444633333333333,-0.0287333333333333,-0.402833333333333,-0.426133333333333,-0.454833333333333,-0.788633333333333,-1.05033333333333,-0.804333333333333,-1.00203333333333,-0.906933333333333,-1.37903333333333,-0.4591,-0.7008,-0.6759,-0.0309,0.0184,0.0125,-0.332,-0.374,-0.4031,-1.182,-0.9863,-1.067
"ENSG00000268670",-1.64273333333333,-0.197533333333333,-0.680133333333333,-0.639433333333333,0.610066666666667,0.0293666666666668,0.207066666666667,-0.212233333333333,0.182866666666667,1.22446666666667,-0.362133333333333,-0.662933333333333,-0.247933333333333,-0.0921333333333333,-0.287533333333333,0.185566666666667,-0.0441333333333333,-0.141433333333333,-0.00573333333333326,0.411466666666667,-0.479033333333333,0.566766666666667,0.469466666666667,0.310866666666667,-0.306033333333333,-0.290433333333333,0.177566666666667,0.0952666666666667,0.277366666666667,-0.372633333333333,0.353766666666667,0.176166666666667,0.280766666666667,0.218066666666667,0.629466666666667,0.923966666666667,-0.484766666666667,0.281833333333333,-0.379766666666667,0.241733333333333,0.0388333333333334,-0.280566666666667,0.647333333333333,-0.314666666666667,-0.124066666666667,0.111433333333333,-0.496966666666667,0.140233333333333,-0.351366666666667,-0.737366666666667,-0.391666666666667,0.425933333333333,-0.784866666666667,0.358933333333333,-0.209566666666667,0.820833333333333,0.303533333333333,0.0384333333333333,0.545633333333333,0.648633333333333,-0.8735,0.4705,0.6954,-0.7115,0.3277,0.3838,0.2978,0.6722,-0.1437,1.1615,1.0234,0.3538,-1.2271,-0.5819,-1.0996,-0.2536,0.4557,-0.2021,-0.4838,-0.0851,0.1365,-0.2519,-1.1336,-0.7895,0.0241,0.0802,-0.2431,0.2017,-0.0987999999999999,-0.4807,-0.1837,-0.1095,-0.6691,-0.1476,0.8528,0.2571,0.9698,0.2832,-0.8034,0.6628,0.1614,0.2148,-0.1168,0.4453,-0.824,0.905,-0.1797,0.3152,-0.635633333333333,-0.433433333333333,-1.06683333333333,-0.0397333333333333,0.131566666666667,-0.0918333333333333,-0.134233333333333,0.184866666666667,0.0872666666666667,0.341166666666667,-0.00213333333333332,0.103366666666667
"ENSG00000273374",0.741133333333333,0.940933333333333,0.789533333333333,0.194533333333333,-0.295766666666667,0.101233333333333,0.551933333333333,0.827833333333333,1.09983333333333,0.425633333333333,0.454233333333333,0.664633333333333,1.3072,0.615,1.1093,-0.00470000000000015,-0.1629,0.1676,1.0774,0.8428,0.9061,0.6775,0.9191,0.831,0.637666666666667,0.541266666666667,0.557166666666667,0.122666666666667,-0.0239333333333331,-0.0987333333333333,0.656366666666667,0.325766666666667,0.687266666666667,0.315066666666667,0.563266666666667,0.597066666666667,0.356,0.6335,0.6122,-0.4392,0.2792,0.16,0.7042,0.2277,0.4797,0.6481,0.2884,0.5118,0.6798,0.4586,0.7599,0.0562999999999998,-0.2909,0.2346,0.4086,0.5682,0.9494,0.6205,0.5184,0.7487,0.7109,0.8629,0.9489,0.263,-0.3186,0.0555999999999999,0.3595,0.6104,0.8544,0.4927,0.5092,0.777,1.02306666666667,0.401466666666667,0.643166666666667,0.185866666666667,0.147266666666667,-0.333133333333334,0.860366666666667,0.834666666666666,0.782266666666667,0.708466666666667,0.883566666666667,0.685266666666666,-0.419233333333333,0.8778,0.213266666666667,1.5372,-0.0557333333333334,1.2919,-0.428533333333333,0.0183,0.375366666666667,-0.0373000000000001,0.0531666666666666,0.0190000000000001,0.171866666666667,1.727,0.146866666666667,0.7382,0.489566666666667,1.0106,0.586266666666667,1.3449,-0.129833333333333,1.1521,0.0841666666666667,0.6926,1.0071,1.0889,1.1423,-0.488,0.1068,0.3812,1.3655,0.8761,0.9524,0.9967,0.8828,0.7341
"ENSG00000244184",-0.0485666666666669,-1.11176666666667,0.572333333333333,0.862333333333333,-0.590066666666667,-0.272266666666667,0.0706333333333333,-0.639866666666667,-0.138966666666667,-1.00356666666667,-0.924166666666667,0.449633333333333,-0.831933333333334,-0.545233333333333,-1.17563333333333,-0.195133333333334,0.496866666666666,-0.301733333333333,-1.25743333333333,-1.52793333333333,0.231566666666666,0.0443666666666664,-0.964333333333334,0.431966666666666,-3.18946666666667,0.229233333333334,-0.565866666666666,-0.884566666666667,0.361133333333334,0.523433333333334,-3.18946666666667,0.150133333333334,0.256033333333334,1.56393333333333,0.595433333333334,-0.990366666666666,-1.5273,-1.5273,-1.5273,-1.5273,-1.5273,3.0546,-1.5273,-1.5273,-1.5273,2.1115,-1.5273,-1.5273,0.982166666666667,-0.983633333333334,-1.06323333333333,0.630966666666667,-0.444233333333333,-0.186733333333333,-1.46933333333333,1.36566666666667,0.952466666666667,1.07466666666667,1.08666666666667,-3.48213333333333,1.36826666666667,1.12226666666667,-1.08893333333333,-0.0458333333333334,0.482466666666666,-0.436633333333333,-0.826833333333334,1.38476666666667,-0.718633333333333,-0.210533333333334,-0.689833333333334,-1.00023333333333,0.3126,0.4393,0.6928,0.2043,-0.1443,-0.06,0.6188,-0.5305,0.4485,0.273,-0.8115,0.3634,-8.88178419700125e-16,0.9427,-8.88178419700125e-16,0.9659,-8.88178419700125e-16,0.5216,-8.88178419700125e-16,-0.2578,-8.88178419700125e-16,-0.2583,-8.88178419700125e-16,0.5161,2.7159,0.499,2.8859,0.6557,-8.88178419700125e-16,0.3611,-8.88178419700125e-16,-0.3711,-8.88178419700125e-16,0.2813,-8.88178419700125e-16,-0.9285,1.32933333333333,2.04283333333333,1.92053333333333,-0.175266666666666,0.764033333333334,-0.588766666666666,0.678033333333334,1.21183333333333,0.976133333333334,1.14613333333333,0.00483333333333391,0.947433333333334
"ENSG00000230325",-0.160833333333333,-0.209733333333333,-0.170333333333333,-0.110933333333333,-0.00613333333333332,0.117066666666667,-0.170633333333333,-0.154733333333333,-0.341033333333333,0.685066666666667,0.429266666666667,-0.153333333333333,0.325633333333333,0.494533333333333,0.125233333333334,-0.292666666666667,0.303533333333333,-0.0108666666666666,0.553833333333333,0.178133333333333,0.0653333333333335,0.503433333333333,0.434533333333333,0.732933333333333,0.0399,0.0858999999999999,-0.3653,-0.1208,0.164,-0.0432000000000001,-0.0538000000000001,-0.0831999999999999,0.1387,0.6206,0.413,0.2396,-0.0782333333333335,0.0969666666666665,-0.0519333333333335,0.337166666666667,-0.451533333333333,0.114366666666667,0.268966666666666,0.153366666666667,-0.248133333333333,0.264066666666667,0.686366666666666,0.582066666666667,-0.2625,-0.9875,-0.7535,-0.119,0.0587,0.0603,-0.2128,-0.8591,-0.2088,0.2019,-0.0759000000000001,0.5596,-0.695033333333333,-2.11893333333333,-0.401633333333333,0.295366666666667,-0.341833333333333,0.0464666666666667,0.187966666666667,-0.0313333333333334,-0.325133333333333,0.516566666666667,0.358566666666667,0.670566666666667,-0.252933333333333,-0.256133333333333,-0.132833333333333,0.0751666666666666,-0.130033333333333,0.0548666666666666,-0.514533333333333,-0.158633333333333,-0.455233333333333,0.661566666666667,0.447366666666667,0.714966666666667,0.540833333333333,-0.00950000000000006,0.455833333333333,0.357,0.600633333333333,-0.4405,0.239833333333334,0.1428,0.272333333333333,-0.1498,-0.512166666666667,0.00700000000000012,-0.530966666666667,0.0172000000000001,0.0795333333333335,-0.146,-0.0578666666666665,-0.2609,0.224133333333333,0.2967,0.338833333333333,0.0811,0.0510333333333335,-0.0228999999999999,-0.2578,-0.5407,-0.509,-0.1798,-0.00840000000000007,0.1882,-0.8084,-0.2997,-0.2374,-0.364,-0.3888,0.1407
"ENSG00000171017",-8.88178419700125e-16,-8.88178419700125e-16,0.598599999999999,-8.88178419700125e-16,-8.88178419700125e-16,-8.88178419700125e-16,-8.88178419700125e-16,0.491999999999999,-8.88178419700125e-16,0.812899999999999,0.495699999999999,-8.88178419700125e-16,0.4583,0.5162,1.2568,-0.273499999999999,0.205900000000001,0.0676000000000005,-1.3685,0.7293,-0.638199999999999,-0.138999999999999,2.5884,-0.000899999999999679,2.05673333333333,1.33813333333333,-0.283866666666667,-0.237966666666667,0.170133333333332,0.0678333333333327,1.06813333333333,0.399333333333333,-0.140666666666667,0.284533333333333,-0.291866666666667,0.0588333333333324,-0.927133333333334,-0.205033333333334,-1.67433333333333,-0.0801333333333334,-0.066933333333334,0.147066666666666,2.76946666666667,-1.67433333333333,-0.483533333333334,-1.67433333333333,1.56526666666667,2.98216666666667,-0.631533333333333,0.629666666666667,0.131566666666667,0.417466666666667,-0.400833333333333,-0.0166333333333331,-0.549733333333333,-0.464133333333333,-0.0828333333333324,-0.264933333333333,-1.57183333333333,0.148766666666667,-0.6107,0.287500000000001,0.2041,-0.6107,-0.6107,1.2214,-0.6107,-0.6107,-0.6107,-0.0527999999999995,-0.6107,-0.6107,0.0531666666666668,-0.177633333333334,-0.177633333333334,-0.177633333333334,-0.177633333333334,0.355266666666667,0.436166666666667,-0.177633333333334,-0.177633333333334,-0.177633333333334,-0.177633333333334,0.782066666666667,-2.57616666666667,0.161133333333334,-0.177066666666666,0.476033333333334,-0.671266666666666,0.0131333333333332,0.957333333333334,-0.168366666666667,-2.57616666666667,-0.0266666666666664,1.61883333333333,0.195033333333334,-0.524566666666666,0.241133333333334,-1.73106666666667,0.400333333333333,-2.57616666666667,0.712533333333334,-1.88676666666667,-0.693766666666667,-1.14606666666667,-0.186566666666667,1.62283333333333,0.644133333333333,-0.125333333333333,0.148366666666667,-0.0987333333333327,-0.303133333333333,-0.409233333333333,0.712366666666667,-0.0767333333333333,1.84906666666667,-0.0285333333333329,-0.398733333333332,-1.79513333333333,-0.705533333333332
"ENSG00000250938",0.087933333333333,-0.0403666666666673,-0.675866666666668,0.109333333333333,0.414033333333332,-0.523366666666667,-0.239766666666667,0.628833333333333,0.684833333333333,0.651033333333333,-0.268366666666667,0.195933333333333,0.0094333333333334,0.0155333333333334,0.328933333333334,0.305733333333333,0.251733333333334,-0.557466666666667,0.196633333333334,-1.39926666666667,-0.118566666666666,0.0300333333333334,0.275733333333334,0.202233333333333,-0.535466666666666,-0.585166666666666,0.193433333333334,0.286033333333334,-0.0877666666666665,-0.198266666666667,0.278633333333334,0.121033333333334,0.461733333333334,0.279733333333334,-0.153566666666666,0.0634333333333337,-0.736833333333333,0.451266666666667,-0.679133333333334,0.0912666666666668,-0.0032333333333332,-0.0880333333333332,-0.127833333333333,-0.388933333333334,-0.00913333333333322,-0.195433333333333,0.269566666666667,0.0733666666666668,0.366066666666667,0.925266666666667,0.541766666666667,-0.914533333333333,0.289366666666667,0.625166666666667,0.468766666666667,0.788166666666667,1.35606666666667,0.857066666666667,0.285766666666667,0.197166666666667,0.937666666666667,0.540766666666666,0.504666666666667,0.0371666666666668,-0.353933333333333,0.316766666666667,1.20086666666667,1.00956666666667,0.775966666666667,1.22936666666667,0.896166666666667,0.946366666666667,-0.545433333333333,-0.602133333333334,-0.504333333333333,-0.182533333333333,0.125066666666667,0.0574666666666666,-0.421433333333333,-0.220633333333333,0.384266666666667,0.147066666666667,-0.310733333333333,-0.0630333333333333,-3.65856666666667,-0.374766666666667,-0.834266666666667,-0.288766666666667,-0.424066666666667,-0.612566666666667,0.604033333333333,-0.0779666666666667,0.0421333333333331,0.421033333333333,-0.646166666666667,-0.343066666666667,-1.17076666666667,0.0101333333333331,0.094033333333333,-0.414666666666667,0.278533333333333,-0.644066666666667,0.217933333333333,0.594033333333333,-0.337466666666667,0.225333333333333,-1.20506666666667,-0.257866666666667,-0.1061,0.0973000000000002,0.1758,0.3124,0.5168,-0.8292,0.4899,-0.1617,0.8408,-0.5735,0.5314,0.6544
"ENSG00000237892",0.128166666666667,-0.0180333333333332,-0.923833333333333,0.161866666666667,-0.383233333333333,0.221366666666667,0.516166666666667,0.300266666666667,0.149866666666667,-0.399533333333333,0.292166666666667,-0.122633333333333,-1.0279,-1.1682,-0.7497,-0.0651999999999999,0.0696000000000001,-0.00439999999999974,-0.3908,-0.0158999999999998,-0.5245,-0.3245,0.0576000000000001,0.1213,-0.8988,-1.1259,-0.807,-0.0627999999999997,-0.0220999999999998,0.0849000000000002,-0.6951,0.0799000000000003,-0.3389,0.3298,0.2273,0.3016,-0.620633333333333,-0.998533333333333,-0.744933333333333,0.162466666666667,-0.126933333333333,-0.0355333333333332,0.0747666666666666,-0.0384333333333333,-0.332133333333333,-0.263033333333333,0.0928666666666667,0.00996666666666668,-1.58793333333333,-0.620333333333333,-0.969633333333333,0.128466666666667,0.393966666666667,-0.522433333333333,-0.353633333333333,-0.316633333333333,0.416366666666667,0.0435666666666666,0.555566666666667,0.483466666666667,-0.7561,-1.3915,0.0413000000000001,-0.0987,0.5312,-0.4325,0.2091,0.4531,-0.2031,-0.2189,0.2531,0.8792,-1.03666666666667,-0.560466666666667,-1.85536666666667,0.0221333333333332,-0.0230666666666668,0.00093333333333323,-0.630266666666667,0.213633333333333,-0.472466666666667,-0.427466666666667,0.814533333333333,-0.346966666666667,-0.2027,-1.2305,-1.372,-1.3869,-0.3796,-0.8178,0.0756,-0.113,-0.3306,0.2231,0.255,-0.1101,0.0855,-0.4642,0.1771,-0.5483,-0.7674,-1.0747,-0.3362,-0.0598000000000001,0.1107,-0.2215,0.117,-0.283,-1.09666666666667,-1.03606666666667,-0.816866666666667,0.170233333333333,-0.153366666666667,-0.0168666666666668,-0.161166666666667,-0.520966666666667,-0.207466666666667,0.214133333333333,0.150133333333333,0.188433333333333
"ENSG00000283515",-2.4995,-2.6424,-2.5804,-2.6382,-2.6384,5.2766,-2.6457,-2.6393,-2.4644,-2.6357,-2.4956,-2.3982,-0.107233333333334,0.0466666666666664,0.680966666666666,-0.0947333333333336,-0.258133333333334,0.352866666666666,0.514866666666666,5.06666666666667,0.484966666666666,0.440066666666666,0.428766666666666,0.319166666666666,-1.96686666666667,-1.96436666666667,-2.35716666666667,3.57523333333333,-1.95806666666667,-1.61716666666667,-2.39326666666667,-1.65376666666667,-1.83906666666667,3.75403333333333,3.87613333333333,-1.64056666666667,-0.1204,-0.6561,-1.0826,0.5537,-0.3107,-0.243,0.2484,0.0914999999999995,0.122199999999999,-0.598,0.7282,-1.3347,0.4245,0.1079,0.2913,-0.1043,-0.3786,0.4829,0.8573,2.6337,0.2095,8.6576,0.4329,0.6274,-2.7984,-2.7984,3.5054,5.2989,-2.7984,-2.5005,-2.7984,-2.7984,-2.7827,-2.7984,-2.7837,-1.7525,0.224666666666667,-0.026533333333334,-0.0231333333333339,-0.026533333333334,-0.0220333333333338,0.048566666666666,0.204766666666666,-0.026533333333334,-0.026533333333334,-0.026533333333334,5.80456666666667,0.405466666666666,-1.11226666666667,-0.0522,-0.627066666666667,-0.0342000000000002,0.126933333333333,-0.517,0.112433333333333,-0.2873,0.400533333333333,0.1974,-0.512966666666667,0.0899000000000001,-0.574766666666667,-0.4976,-0.193666666666667,0.3718,0.111933333333333,0.5117,-0.0215666666666667,4.4533,0.0448333333333331,-0.1964,0.0731333333333328,-0.5819,-0.0356666666666667,0.163433333333333,5.01943333333333,-0.0525666666666664,-0.130266666666667,0.182833333333333,5.82183333333333,0.300233333333333,0.0149333333333335,0.720733333333333,4.82783333333333,5.02403333333333
"ENSG00000274062",0.745566666666667,-0.0542333333333329,0.844866666666667,0.00336666666666696,0.0914666666666673,-0.0948333333333329,1.28906666666667,0.501666666666667,1.66746666666667,1.15336666666667,0.274166666666667,0.979766666666667,1.18173333333333,0.558333333333333,0.831033333333333,-0.125566666666667,0.212233333333333,-0.0866666666666669,1.01523333333333,0.756333333333333,0.408333333333333,0.922833333333333,0.703133333333333,1.02443333333333,1.1727,0.1872,0.4964,0.2283,-0.182,-0.0463,1.109,0.8115,0.8822,0.5642,0.5256,0.4697,0.690433333333333,0.839133333333334,1.62813333333333,-0.0814666666666666,0.566533333333334,-0.485066666666667,0.106533333333334,0.0528333333333335,0.422833333333334,0.0510333333333337,-0.180266666666666,-0.334766666666666,1.02386666666667,0.418066666666667,0.559366666666667,-0.407933333333333,0.323866666666667,0.0840666666666667,1.41316666666667,1.26406666666667,1.41296666666667,1.08676666666667,0.706666666666667,0.573466666666667,1.3178,0.9596,2.0348,-0.5271,0.2479,0.2792,2.0247,2.2152,2.1224,1.2526,0.9547,1.1646,0.7776,0.6041,0.8867,0.1211,0.0370000000000004,-0.1581,1.5602,0.8947,1.6561,0.8143,0.369,0.6105,1.39926666666667,0.834533333333333,1.46606666666667,1.28213333333333,1.11156666666667,1.51633333333333,0.989766666666667,0.193133333333333,-0.0252333333333334,-0.0372666666666666,-0.964533333333333,-0.155866666666667,1.83546666666667,1.67083333333333,2.26706666666667,1.84533333333333,2.32646666666667,1.93723333333333,1.51906666666667,0.889133333333333,1.69836666666667,1.31313333333333,1.26016666666667,1.29633333333333,0.706533333333334,1.76073333333333,0.742533333333334,-0.070666666666666,0.146333333333334,-0.0756666666666659,0.622733333333334,0.840833333333334,0.758733333333334,0.257933333333334,0.716033333333334,0.719733333333334
"ENSG00000228278",0.2015,-2.1079,-0.4356,-0.7144,1.2432,-0.5288,-2.709,0.203,0.1143,0.1209,0.9912,0.6512,0.1645,0.4247,0.4874,0.3439,0.135,-0.4789,0.3112,0.3988,-0.0588,0.7471,0.1727,0.3608,-0.2148,-0.1565,-0.0104,0.2556,-0.12,-0.1356,-0.0323,-0.0536,0.2486,0.3292,0.3687,0.1348,-0.2125,-0.0012,0.2275,-0.0015,-0.0819,0.0834,0.0954,-0.302,0.2732,0.215,-0.0777,0.1899,-1.18203333333333,-0.535333333333333,-0.0169333333333332,-0.663533333333333,0.445966666666667,0.217566666666667,0.0398666666666667,0.0972666666666666,0.0622666666666669,0.180366666666667,-0.315433333333333,0.460366666666667,-1.33006666666667,-0.260866666666667,-2.61336666666667,0.683333333333334,-0.215166666666667,-0.468166666666667,-1.68206666666667,-0.631866666666667,-0.533566666666667,-0.751666666666666,-0.171266666666666,-0.407766666666667,-0.131066666666667,-0.505266666666667,-0.0812666666666666,0.536933333333333,-0.294666666666667,-0.242266666666667,0.559133333333333,-0.603666666666667,-1.44676666666667,0.454033333333333,-0.814066666666667,0.202633333333333,0.2794,-0.0964666666666667,0.2263,0.273433333333333,-0.4438,-0.0171666666666667,-0.1788,0.144633333333333,-0.3488,0.0207333333333333,0.5276,-0.165366666666667,-0.3858,-0.298366666666667,-0.316,-0.185366666666667,-0.3861,0.200233333333333,0.2188,0.141733333333333,-0.1439,-0.00916666666666668,0.1488,0.512133333333333,0.0506333333333333,0.167633333333333,-0.220266666666667,-0.130066666666667,0.0589333333333333,0.0711333333333333,-0.224466666666667,0.276933333333333,-0.324766666666667,0.353133333333333,0.127733333333333,-0.221266666666667
"ENSG00000231066",0.1572,-0.168500000000001,-0.452800000000001,-0.542000000000001,0.674499999999999,-0.1325,1.0388,-0.413500000000001,0.321299999999999,0.432099999999999,0.864099999999999,-0.772600000000001,0.207633333333334,-2.36446666666667,-0.295666666666667,-0.362466666666666,0.564933333333334,-0.202466666666667,0.329233333333334,0.934833333333334,-0.0540666666666665,1.06963333333333,1.03093333333333,1.57533333333333,0.1833,-0.0162999999999998,-0.3125,0.2527,-0.2264,-0.0263,1.1021,0.2616,0.8484,0.6925,0.9926,1.3294,-0.2545,1.4326,0.6166,1.4094,0.6983,-2.1077,1.8222,1.4217,-0.3169,-2.8744,1.7998,1.3713,-0.6282,-0.5497,-0.0993999999999997,0.481,0.5676,-1.0486,0.1946,-0.0571999999999995,-1.0444,0.0565000000000002,-0.2802,0.5316,-0.8453,-0.728600000000001,-2.972,0.5181,0.0462999999999996,-0.5644,0.4076,0.323099999999999,-0.375700000000001,0.691599999999999,1.5356,0.8725,-0.6172,-0.3295,-0.6844,0.1996,-0.3597,0.1601,0.1046,-0.00550000000000006,-2.1251,-0.0728999999999997,1.0023,0.5125,1.6172,0.632233333333333,0.6543,0.385633333333333,1.4085,-0.00536666666666719,0.6005,0.256933333333333,2.1658,-0.0061666666666671,-2.7663,-0.250766666666667,-0.4272,0.715733333333333,0.5425,0.095533333333333,0.574,-2.07636666666667,0.0757000000000003,0.758833333333333,2.1883,0.429633333333333,0.671,0.176733333333333,-0.196733333333333,-0.334233333333333,-0.586833333333333,0.113866666666667,-0.204933333333333,0.0910666666666666,0.261366666666667,-0.116233333333333,-0.174033333333333,0.162466666666667,0.0347666666666666,-0.417933333333333
"ENSG00000278009",1.3083,-0.3849,0.4308,0.00790000000000002,-0.3657,0.3578,0.2292,-0.3322,0.6445,-1.7823,0.3943,0.139,-0.194966666666667,-0.521766666666667,0.0152333333333333,-0.572866666666667,0.439133333333333,0.133733333333333,-0.285166666666667,-0.414266666666667,0.414633333333333,0.143533333333333,0.0522333333333334,0.203233333333333,0.152,-0.0522,0.1999,-0.3068,0.1656,0.1412,0.4528,0.2536,0.2785,0.0593999999999999,0.0514999999999999,-0.2141,-2.10566666666667,-1.06266666666667,0.232133333333333,-0.365266666666667,0.0375333333333333,0.327733333333333,0.235333333333333,0.158733333333333,-1.27976666666667,-0.465866666666667,1.03143333333333,-0.101266666666667,-0.5829,-0.0599999999999999,-0.5904,-0.2099,0.1038,0.1061,-0.2453,0.0417000000000001,-0.3469,0.7814,0.0885,-4.5063,0.2088,0.4703,0.0920000000000001,-0.2518,-0.2509,0.5027,-1.1996,-1.7456,-0.0492,-0.3702,0.1986,-0.7506,-0.649466666666667,0.216933333333333,-0.248066666666667,-0.425466666666667,-0.370466666666667,0.795933333333333,0.425433333333333,0.176433333333333,0.0706333333333333,-0.460166666666667,-0.162866666666667,-0.709366666666667,-1.14903333333333,1.0657,-0.145333333333333,-0.214,-1.43353333333333,0.4286,-0.712233333333333,0.2631,0.0360666666666667,-0.3294,0.676166666666667,0.0663,-1.31383333333333,1.0769,-0.149033333333333,0.8522,-0.269933333333333,0.8064,-0.626133333333333,0.758,0.173666666666667,0.6531,-0.176933333333333,0.7078,-0.383666666666667,-0.144166666666667,-0.411266666666667,-0.0916666666666667,0.433433333333333,-0.341766666666667,0.458133333333333,0.188433333333333,-0.226666666666667,-0.324466666666667,0.130633333333333,0.437933333333333
